,freq,amp,coefA_in,coefB_in,coefA_out,coefB_out,THD_out
132,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(30.54601377952756), np.float64(-9.70862588480093), np.float64(299.04965244903764), np.float64(2.173151680320636), np.float64(5.604598332741942), np.float64(2.7953992317345686), np.float64(1.9102348435043495)]","[np.float64(-0.0), np.float64(-10.963583190115177), np.float64(462.62457412328416), np.float64(12.926146409132755), np.float64(4.784515958281636), np.float64(6.829460920269318), np.float64(-12.541449274565723)]",4002.1591036603595
133,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(18.80191929133858), np.float64(6.348469765681151), np.float64(-435.42586035448596), np.float64(-5.664329533569424), np.float64(14.92133622115468), np.float64(12.164802241198307), np.float64(2.5017562124349335)]","[np.float64(-0.0), np.float64(-3.0442640242036076), np.float64(-333.46123950347027), np.float64(-10.42197146774968), np.float64(-12.76061231402003), np.float64(-9.63446694270205), np.float64(-2.5424408180858142)]",8303.686065966202
134,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(14.676673228346472), np.float64(-11.392555550636072), np.float64(491.84289897961236), np.float64(-12.277642497327887), np.float64(-3.948826903348325), np.float64(0.6577687480457793), np.float64(43.795656939494556)]","[np.float64(-0.0), np.float64(-29.633888733965364), np.float64(2424.880500802978), np.float64(59.53334475726831), np.float64(54.372559003346005), np.float64(24.943320283444265), np.float64(-3.732447279313243)]",7832.577658922818
135,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(37.1126968503937), np.float64(25.796370663331402), np.float64(-1138.7784795860052), np.float64(-11.299564892135148), np.float64(-3.68353821568912), np.float64(2.5498964593409137), np.float64(-22.49342347505697)]","[np.float64(-0.0), np.float64(40.97249620037639), np.float64(-2202.7189611995946), np.float64(-39.27182457771076), np.float64(-3.574822102408687), np.float64(-26.786602071221154), np.float64(27.131270599670177)]",5144.751300610271
136,100,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(20.056594488188974), np.float64(2.595568228147921), np.float64(-0.049933707414877064), np.float64(3.220396186768538), np.float64(1.3155097569442424), np.float64(7.137283714981142), np.float64(1.786193523762181)]","[np.float64(-0.0), np.float64(-4.792125143586785), np.float64(0.7601359178502071), np.float64(-2.7781539391720442), np.float64(-10.07403377524726), np.float64(3.434940146416073), np.float64(8.332375141997874)]",3489.7403939550336
137,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(20.337598425196845), np.float64(4.799255687369132), np.float64(-426.34017149265543), np.float64(-12.207438862296177), np.float64(-17.080113968842664), np.float64(-1.837558390728938), np.float64(-23.247909197699297)]","[np.float64(-0.0), np.float64(6.7286624961648025), np.float64(-1089.7163935831838), np.float64(-31.600497458563463), np.float64(-9.070767941205853), np.float64(-15.090045381869777), np.float64(-6.681799088829292)]",14412.296090912256
138,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-41.08021653543308), np.float64(-65.28186381799644), np.float64(1976.2382055809464), np.float64(22.3340140998926), np.float64(21.150170303545178), np.float64(-4.450195910273838), np.float64(274.90987989458137)]","[np.float64(-0.0), np.float64(-44.59711605938029), np.float64(3972.820693833351), np.float64(96.25042259819006), np.float64(71.11194499682111), np.float64(48.839786851972164), np.float64(-90.5345380100614)]",5651.691080986468
139,100,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(-0.769192913385826), np.float64(7.276458716883781), np.float64(11.060041058998198), np.float64(-1.1897156070711654), np.float64(-1.10274326493016), np.float64(-1.8088580450163678), np.float64(-15.168907366864879)]","[np.float64(-0.0), np.float64(4.87517191801313), np.float64(0.4453468661202423), np.float64(-0.4230166077651097), np.float64(6.162031873853471), np.float64(13.576577811137122), np.float64(0.39607504055684056)]",2354.2865785580234
140,100,9,"[np.float64(-2.8796409701215e-19), np.float64(7.527167624053745e-07), np.float64(0.001130392680444865), np.float64(-4.082067036919694e-06), np.float64(-3.020925064157869e-06), np.float64(-2.6964824259688698e-06), np.float64(-2.5478416186717886e-06)]","[np.float64(-0.0), np.float64(0.00023959639872713417), np.float64(0.17990521523257505), np.float64(-0.0004331079403709227), np.float64(-0.00024038492418091868), np.float64(-0.00017164928384013906), np.float64(-0.00013515118700212564)]","[np.float64(-72.58587598425197), np.float64(-92.20102897127954), np.float64(3353.4949216585223), np.float64(50.0354637261812), np.float64(43.866142451866885), np.float64(2.9329532153538755), np.float64(-175.00976576727047)]","[np.float64(-0.0), np.float64(-49.193507424342776), np.float64(2785.6894685739726), np.float64(59.081238532610705), np.float64(35.14150102405391), np.float64(36.20359479918063), np.float64(-177.89919142984675)]",4227.454582104764
141,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(74.30290354330711), np.float64(53.56560534166293), np.float64(-2664.786277195277), np.float64(-49.47167397725395), np.float64(-23.39995628173858), np.float64(-5.628231825303356), np.float64(48.49636797697013)]","[np.float64(-0.0), np.float64(27.173714186321), np.float64(-2732.970774641583), np.float64(-68.71553392953645), np.float64(-9.321314884330764), np.float64(-35.498997722004106), np.float64(39.184673520901335)]",6367.373777259
142,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-89.02509842519686), np.float64(-99.56684248474006), np.float64(3321.514000042326), np.float64(34.14099839567122), np.float64(32.98190317905382), np.float64(13.113532345240401), np.float64(-4.494541937538215)]","[np.float64(-0.0), np.float64(-28.554751549216306), np.float64(2916.4668145845767), np.float64(73.09240891044745), np.float64(61.49531448165323), np.float64(36.27968801695668), np.float64(-283.6527259263583)]",4296.79584194753
143,100,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(5.80216535433071), np.float64(4.984321310722853), np.float64(-6.824000800159489), np.float64(4.738434030299766), np.float64(3.9860692087774074), np.float64(5.232814157990664), np.float64(5.659113745501446)]","[np.float64(-0.0), np.float64(-6.298496030181164), np.float64(0.24918606401797844), np.float64(5.023529216752108), np.float64(-13.128711664220857), np.float64(-3.815383613810072), np.float64(0.022793316682409567)]",2315.2028711098533
144,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(10.1658464566929), np.float64(0.945830969163746), np.float64(477.681674431662), np.float64(22.048353771219336), np.float64(-24.09272603739773), np.float64(1.884745517019731), np.float64(77.94499338855708)]","[np.float64(-0.0), np.float64(-56.30360854912551), np.float64(3796.321826829613), np.float64(95.80639312001968), np.float64(58.65157310440681), np.float64(28.209724056073636), np.float64(11.259783060336318)]",6809.622282315318
145,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(21.676181102362207), np.float64(21.811959400104843), np.float64(-1002.9631272969078), np.float64(-14.017835897102378), np.float64(-6.502047461399812), np.float64(0.018596827871105687), np.float64(-15.123602351640924)]","[np.float64(-0.0), np.float64(15.654670276935233), np.float64(-1518.044636299176), np.float64(-45.843521099476725), np.float64(5.079114882074958), np.float64(-16.286302862470198), np.float64(12.350799617117833)]",6824.236611513651
146,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(4.5418307086614105), np.float64(-21.244078154313733), np.float64(703.2481622916561), np.float64(8.786734505084505), np.float64(3.3277497076925284), np.float64(13.091521179801093), np.float64(2.9457763773028023)]","[np.float64(-0.0), np.float64(-17.393718061870995), np.float64(943.2996081922148), np.float64(37.381317135465395), np.float64(29.343683684495577), np.float64(9.433528165007107), np.float64(-20.506513936700212)]",4367.34423373453
147,100,5,"[np.float64(-3.7990444123892075e-19), np.float64(4.181759791142955e-07), np.float64(0.0006279959335804808), np.float64(-2.2678150205096326e-06), np.float64(-1.6782917023104116e-06), np.float64(-1.498045792204946e-06), np.float64(-1.415467565928374e-06)]","[np.float64(-0.0), np.float64(0.00013310911040396273), np.float64(0.09994734179587504), np.float64(-0.00024061552242829194), np.float64(-0.00013354718010050965), np.float64(-9.536071324452198e-05), np.float64(-7.50839927789592e-05)]","[np.float64(45.57849409448819), np.float64(24.823574639848903), np.float64(-1440.8609748734184), np.float64(-31.262103203166784), np.float64(-24.82954463551258), np.float64(-2.0454391582181595), np.float64(-21.90183594999896)]","[np.float64(-0.0), np.float64(47.032436480099406), np.float64(-2810.180417855756), np.float64(-52.44717055605199), np.float64(-25.725366832942257), np.float64(-10.569818029117243), np.float64(34.03937755084475)]",5955.183816550473
148,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(-8.73129921259843), np.float64(-17.883669311452227), np.float64(773.6347045543387), np.float64(23.158025785347622), np.float64(7.234063405652874), np.float64(0.19232260150220054), np.float64(11.550419470390505)]","[np.float64(-0.0), np.float64(-31.882038710200288), np.float64(1638.70246561321), np.float64(37.49068591721261), np.float64(38.28856540031217), np.float64(23.254492805489427), np.float64(-12.606608110683249)]",5000.766615043431
